Original Adjacency List:
5 <-> 0.000000 [18757498.000000]
5 <-> 0.000000 [21591502.000000]
5 <-> 0.000000 [18874368.000000]
5 <-> 0.000000 [15122778.000000]
5 <-> 0.000000 [20654552.000000]
5 <-> 0.000000 [18757498.000000]
5 <-> 0.000000 [21591502.000000]
5 <-> 0.000000 [18874368.000000]
6 <-> 0.000000 [11293509.000000]
6 <-> 0.000000 [1082203648.000000]
6 <-> 0.000000 [15122778.000000]
6 <-> 0.000000 [9378749.000000]
6 <-> 0.000000 [8388608.000000]
6 <-> 0.000000 [15122778.000000]
6 <-> 0.000000 [11293509.000000]
6 <-> 0.000000 [1082203648.000000]
6 <-> 0.000000 [15122778.000000]
6 <-> 0.000000 [9378749.000000]
6 <-> 0.000000 [8388608.000000]
6 <-> 0.000000 [15122778.000000]
6 <-> 0.000000 [0.000000]
6 <-> 0.000000 [0.000000]
6 <-> 0.000000 [17918074.000000]
6 <-> 0.000000 [17293558.000000]
6 <-> 0.000000 [6631777.000000]
6 <-> 0.000000 [10485760.000000]
6 <-> 0.000000 [17918074.000000]
6 <-> 0.000000 [17293558.000000]
6 <-> 0.000000 [6631777.000000]
6 <-> 0.000000 [10485760.000000]
7 <-> 0.000000 [21386838.000000]
7 <-> 0.000000 [1065520384.000000]
7 <-> 0.000000 [20654552.000000]
7 <-> 0.000000 [8646779.000000]
7 <-> 0.000000 [10485760.000000]
7 <-> 0.000000 [20654552.000000]
7 <-> 0.000000 [17918074.000000]
7 <-> 0.000000 [21386838.000000]
7 <-> 0.000000 [1065520384.000000]
7 <-> 0.000000 [20654552.000000]
7 <-> 0.000000 [8646779.000000]
7 <-> 0.000000 [10485760.000000]
7 <-> 0.000000 [20654552.000000]
7 <-> 0.000000 [17918074.000000]
7 <-> 0.000000 [0.000000]
7 <-> 0.000000 [0.000000]
7 <-> 0.000000 [2097152.000000]
7 <-> 0.000000 [18874368.000000]
7 <-> 0.000000 [8388608.000000]
7 <-> 0.000000 [2097152.000000]
7 <-> 0.000000 [18874368.000000]
7 <-> 0.000000 [8388608.000000]
8 <-> 0.000000 [21894910.000000]
8 <-> 0.000000 [1065485312.000000]
8 <-> 0.000000 [18757498.000000]
8 <-> 0.000000 [8388608.000000]
8 <-> 0.000000 [9378749.000000]
8 <-> 0.000000 [18757498.000000]
8 <-> 0.000000 [17293558.000000]
8 <-> 0.000000 [2097152.000000]
8 <-> 0.000000 [21894910.000000]
8 <-> 0.000000 [1065485312.000000]
8 <-> 0.000000 [18757498.000000]
8 <-> 0.000000 [8388608.000000]
8 <-> 0.000000 [9378749.000000]
8 <-> 0.000000 [18757498.000000]
8 <-> 0.000000 [17293558.000000]
8 <-> 0.000000 [2097152.000000]
8 <-> 0.000000 [0.000000]
8 <-> 0.000000 [0.000000]
8 <-> 0.000000 [18990520.000000]
8 <-> 0.000000 [8646779.000000]
8 <-> 0.000000 [18990520.000000]
8 <-> 0.000000 [8646779.000000]
9 <-> 0.000000 [4689374.500000]
9 <-> 0.000000 [1084391808.000000]
9 <-> 0.000000 [21591502.000000]
9 <-> 0.000000 [10693419.000000]
9 <-> 0.000000 [12228392.000000]
9 <-> 0.000000 [21591502.000000]
9 <-> 0.000000 [6631777.000000]
9 <-> 0.000000 [18874368.000000]
9 <-> 0.000000 [18990520.000000]
9 <-> 0.000000 [4689374.500000]
9 <-> 0.000000 [1084391808.000000]
9 <-> 0.000000 [21591502.000000]
9 <-> 0.000000 [10693419.000000]
9 <-> 0.000000 [12228392.000000]
9 <-> 0.000000 [21591502.000000]
9 <-> 0.000000 [6631777.000000]
9 <-> 0.000000 [18874368.000000]
9 <-> 0.000000 [18990520.000000]
9 <-> 0.000000 [0.000000]
9 <-> 0.000000 [0.000000]
9 <-> 0.000000 [10485760.000000]
9 <-> 0.000000 [10485760.000000]
10 <-> 0.000000 [13263554.000000]
10 <-> 0.000000 [1073907712.000000]
10 <-> 0.000000 [18874368.000000]
10 <-> 0.000000 [2097152.000000]
10 <-> 0.000000 [6291456.000000]
10 <-> 0.000000 [18874368.000000]
10 <-> 0.000000 [10485760.000000]
10 <-> 0.000000 [8388608.000000]
10 <-> 0.000000 [8646779.000000]
10 <-> 0.000000 [10485760.000000]
10 <-> 0.000000 [13263554.000000]
10 <-> 0.000000 [1073907712.000000]
10 <-> 0.000000 [18874368.000000]
10 <-> 0.000000 [2097152.000000]
10 <-> 0.000000 [6291456.000000]
10 <-> 0.000000 [18874368.000000]
10 <-> 0.000000 [10485760.000000]
10 <-> 0.000000 [8388608.000000]
10 <-> 0.000000 [8646779.000000]
10 <-> 0.000000 [10485760.000000]
10 <-> 0.000000 [0.000000]
10 <-> 0.000000 [0.000000]
Tree Generated:
0 -> -1
1 -> 0
2 -> 1
3 -> 1
4 -> 1
5 -> 1
6 -> 1
7 -> 1
8 -> 1
9 -> 1
10 -> 1
2155095 runs generated in 5.000000 seconds: 0.000002 seconds/run.
