Original Adjacency List:
1 <-> 0.000000 [93208688.000000]
1 <-> 0.000000 [31968286.000000]
1 <-> 0.000000 [85571728.000000]
1 <-> 0.000000 [93870480.000000]
1 <-> 0.000000 [31580346.000000]
1 <-> 0.000000 [82856888.000000]
1 <-> 0.000000 [79464664.000000]
1 <-> 0.000000 [81667496.000000]
1 <-> 0.000000 [85154848.000000]
1 <-> 0.000000 [8762212.000000]
1 <-> 0.000000 [76843368.000000]
1 <-> 0.000000 [100444008.000000]
1 <-> 0.000000 [12775833.000000]
1 <-> 0.000000 [84188856.000000]
1 <-> 0.000000 [104732904.000000]
1 <-> 0.000000 [20718732.000000]
1 <-> 0.000000 [80492216.000000]
1 <-> 0.000000 [95882688.000000]
1 <-> 0.000000 [19148354.000000]
1 <-> 0.000000 [78638288.000000]
1 <-> 0.000000 [95125136.000000]
1 <-> 0.000000 [25102106.000000]
1 <-> 0.000000 [85055704.000000]
1 <-> 0.000000 [95436400.000000]
1 <-> 0.000000 [23323842.000000]
1 <-> 0.000000 [71667800.000000]
1 <-> 0.000000 [91312800.000000]
1 <-> 0.000000 [26425314.000000]
1 <-> 0.000000 [77039680.000000]
1 <-> 0.000000 [79803472.000000]
1 <-> 0.000000 [29323260.000000]
1 <-> 0.000000 [74574008.000000]
1 <-> 0.000000 [93388504.000000]
1 <-> 0.000000 [28208376.000000]
1 <-> 0.000000 [79587944.000000]
1 <-> 0.000000 [90099776.000000]
1 <-> 0.000000 [28311670.000000]
1 <-> 0.000000 [68411704.000000]
1 <-> 0.000000 [97622952.000000]
1 <-> 0.000000 [29667548.000000]
1 <-> 0.000000 [79502448.000000]
1 <-> 0.000000 [93208688.000000]
1 <-> 0.000000 [31968286.000000]
1 <-> 0.000000 [85571728.000000]
1 <-> 0.000000 [93870480.000000]
1 <-> 0.000000 [31580346.000000]
1 <-> 0.000000 [82856888.000000]
1 <-> 0.000000 [79464664.000000]
2 <-> 0.000000 [77543416.000000]
2 <-> 0.000000 [81667496.000000]
2 <-> 0.000000 [77543416.000000]
2 <-> 0.000000 [81667496.000000]
2 <-> 0.000000 [0.000000]
2 <-> 0.000000 [0.000000]
2 <-> 0.000000 [78963848.000000]
2 <-> 0.000000 [73861440.000000]
2 <-> 0.000000 [4991073.000000]
2 <-> 0.000000 [59354284.000000]
2 <-> 0.000000 [69691864.000000]
2 <-> 0.000000 [7279536.000000]
2 <-> 0.000000 [54362172.000000]
2 <-> 0.000000 [63931208.000000]
2 <-> 0.000000 [10275707.000000]
2 <-> 0.000000 [52008764.000000]
2 <-> 0.000000 [63798288.000000]
2 <-> 0.000000 [3152589.750000]
2 <-> 0.000000 [49803068.000000]
2 <-> 0.000000 [59750444.000000]
2 <-> 0.000000 [8733425.000000]
2 <-> 0.000000 [47415432.000000]
2 <-> 0.000000 [58344132.000000]
2 <-> 0.000000 [10706765.000000]
2 <-> 0.000000 [45960048.000000]
2 <-> 0.000000 [55717644.000000]
2 <-> 0.000000 [9345833.000000]
2 <-> 0.000000 [49403212.000000]
2 <-> 0.000000 [54497124.000000]
2 <-> 0.000000 [8694456.000000]
2 <-> 0.000000 [42607296.000000]
2 <-> 0.000000 [53701152.000000]
2 <-> 0.000000 [2306888.250000]
2 <-> 0.000000 [42099128.000000]
2 <-> 0.000000 [53881924.000000]
2 <-> 0.000000 [14241457.000000]
2 <-> 0.000000 [40233368.000000]
2 <-> 0.000000 [52002000.000000]
2 <-> 0.000000 [8490391.000000]
2 <-> 0.000000 [39281304.000000]
2 <-> 0.000000 [50367144.000000]
2 <-> 0.000000 [4404044.000000]
2 <-> 0.000000 [38144388.000000]
2 <-> 0.000000 [50196308.000000]
2 <-> 0.000000 [8634990.000000]
2 <-> 0.000000 [41457024.000000]
2 <-> 0.000000 [78963848.000000]
2 <-> 0.000000 [73861440.000000]
2 <-> 0.000000 [4991073.000000]
2 <-> 0.000000 [59354284.000000]
2 <-> 0.000000 [69691864.000000]
2 <-> 0.000000 [7279536.000000]
2 <-> 0.000000 [54362172.000000]
2 <-> 0.000000 [63931208.000000]
2 <-> 0.000000 [10275707.000000]
2 <-> 0.000000 [52008764.000000]
2 <-> 0.000000 [63798288.000000]
2 <-> 0.000000 [3152589.750000]
2 <-> 0.000000 [49803068.000000]
2 <-> 0.000000 [59750444.000000]
2 <-> 0.000000 [8733425.000000]
2 <-> 0.000000 [47415432.000000]
2 <-> 0.000000 [58344132.000000]
2 <-> 0.000000 [10706765.000000]
2 <-> 0.000000 [45960048.000000]
2 <-> 0.000000 [55717644.000000]
2 <-> 0.000000 [9345833.000000]
2 <-> 0.000000 [49403212.000000]
2 <-> 0.000000 [54497124.000000]
2 <-> 0.000000 [8694456.000000]
2 <-> 0.000000 [42607296.000000]
2 <-> 0.000000 [53701152.000000]
2 <-> 0.000000 [2306888.250000]
2 <-> 0.000000 [42099128.000000]
2 <-> 0.000000 [53881924.000000]
2 <-> 0.000000 [14241457.000000]
2 <-> 0.000000 [40233368.000000]
2 <-> 0.000000 [52002000.000000]
2 <-> 0.000000 [8490391.000000]
2 <-> 0.000000 [39281304.000000]
2 <-> 0.000000 [50367144.000000]
2 <-> 0.000000 [4404044.000000]
2 <-> 0.000000 [38144388.000000]
2 <-> 0.000000 [50196308.000000]
2 <-> 0.000000 [8634990.000000]
2 <-> 0.000000 [41457024.000000]
3 <-> 0.000000 [42770868.000000]
3 <-> 0.000000 [85154848.000000]
3 <-> 0.000000 [78963848.000000]
3 <-> 0.000000 [42770868.000000]
3 <-> 0.000000 [85154848.000000]
3 <-> 0.000000 [78963848.000000]
3 <-> 0.000000 [0.000000]
3 <-> 0.000000 [0.000000]
3 <-> 0.000000 [84388968.000000]
3 <-> 0.000000 [78114032.000000]
3 <-> 0.000000 [35912068.000000]
3 <-> 0.000000 [82821872.000000]
3 <-> 0.000000 [86176688.000000]
3 <-> 0.000000 [46180288.000000]
3 <-> 0.000000 [67853480.000000]
3 <-> 0.000000 [87470384.000000]
3 <-> 0.000000 [38505636.000000]
3 <-> 0.000000 [82288568.000000]
3 <-> 0.000000 [78465624.000000]
3 <-> 0.000000 [40049092.000000]
3 <-> 0.000000 [65210996.000000]
3 <-> 0.000000 [87654664.000000]
3 <-> 0.000000 [42845424.000000]
3 <-> 0.000000 [74955544.000000]
3 <-> 0.000000 [71713576.000000]
3 <-> 0.000000 [40583468.000000]
3 <-> 0.000000 [70060680.000000]
3 <-> 0.000000 [84215672.000000]
3 <-> 0.000000 [30307124.000000]
3 <-> 0.000000 [64882500.000000]
3 <-> 0.000000 [71606744.000000]
3 <-> 0.000000 [45895604.000000]
3 <-> 0.000000 [70590952.000000]
3 <-> 0.000000 [77177072.000000]
3 <-> 0.000000 [43601896.000000]
3 <-> 0.000000 [77761592.000000]
3 <-> 0.000000 [69519984.000000]
3 <-> 0.000000 [52652620.000000]
3 <-> 0.000000 [73342984.000000]
3 <-> 0.000000 [85306688.000000]
3 <-> 0.000000 [49185368.000000]
3 <-> 0.000000 [67672712.000000]
3 <-> 0.000000 [78912184.000000]
3 <-> 0.000000 [50990640.000000]
3 <-> 0.000000 [74665104.000000]
3 <-> 0.000000 [87076800.000000]
3 <-> 0.000000 [38381500.000000]
3 <-> 0.000000 [84388968.000000]
3 <-> 0.000000 [78114032.000000]
3 <-> 0.000000 [35912068.000000]
3 <-> 0.000000 [82821872.000000]
3 <-> 0.000000 [86176688.000000]
3 <-> 0.000000 [46180288.000000]
3 <-> 0.000000 [67853480.000000]
3 <-> 0.000000 [87470384.000000]
3 <-> 0.000000 [38505636.000000]
3 <-> 0.000000 [82288568.000000]
3 <-> 0.000000 [78465624.000000]
3 <-> 0.000000 [40049092.000000]
3 <-> 0.000000 [65210996.000000]
3 <-> 0.000000 [87654664.000000]
3 <-> 0.000000 [42845424.000000]
3 <-> 0.000000 [74955544.000000]
3 <-> 0.000000 [71713576.000000]
3 <-> 0.000000 [40583468.000000]
3 <-> 0.000000 [70060680.000000]
3 <-> 0.000000 [84215672.000000]
3 <-> 0.000000 [30307124.000000]
3 <-> 0.000000 [64882500.000000]
3 <-> 0.000000 [71606744.000000]
3 <-> 0.000000 [45895604.000000]
3 <-> 0.000000 [70590952.000000]
3 <-> 0.000000 [77177072.000000]
3 <-> 0.000000 [43601896.000000]
3 <-> 0.000000 [77761592.000000]
3 <-> 0.000000 [69519984.000000]
3 <-> 0.000000 [52652620.000000]
3 <-> 0.000000 [73342984.000000]
3 <-> 0.000000 [85306688.000000]
3 <-> 0.000000 [49185368.000000]
3 <-> 0.000000 [67672712.000000]
3 <-> 0.000000 [78912184.000000]
3 <-> 0.000000 [50990640.000000]
3 <-> 0.000000 [74665104.000000]
3 <-> 0.000000 [87076800.000000]
3 <-> 0.000000 [38381500.000000]
4 <-> 0.000000 [114845984.000000]
4 <-> 0.000000 [8762212.000000]
4 <-> 0.000000 [73861440.000000]
4 <-> 0.000000 [84388968.000000]
4 <-> 0.000000 [114845984.000000]
4 <-> 0.000000 [8762212.000000]
4 <-> 0.000000 [73861440.000000]
4 <-> 0.000000 [84388968.000000]
4 <-> 0.000000 [0.000000]
4 <-> 0.000000 [0.000000]
4 <-> 0.000000 [68977160.000000]
4 <-> 0.000000 [96613200.000000]
4 <-> 0.000000 [4206454.500000]
4 <-> 0.000000 [76065288.000000]
4 <-> 0.000000 [100157408.000000]
4 <-> 0.000000 [16914894.000000]
4 <-> 0.000000 [72229120.000000]
4 <-> 0.000000 [91599384.000000]
4 <-> 0.000000 [10508855.000000]
4 <-> 0.000000 [70791112.000000]
4 <-> 0.000000 [90671864.000000]
4 <-> 0.000000 [20612844.000000]
4 <-> 0.000000 [76883200.000000]
4 <-> 0.000000 [90743320.000000]
4 <-> 0.000000 [15848302.000000]
4 <-> 0.000000 [64099908.000000]
4 <-> 0.000000 [86684064.000000]
4 <-> 0.000000 [19841140.000000]
4 <-> 0.000000 [68854696.000000]
4 <-> 0.000000 [75970240.000000]
4 <-> 0.000000 [23734962.000000]
4 <-> 0.000000 [67068032.000000]
4 <-> 0.000000 [88355672.000000]
4 <-> 0.000000 [21254514.000000]
4 <-> 0.000000 [71837312.000000]
4 <-> 0.000000 [85167480.000000]
4 <-> 0.000000 [20072950.000000]
4 <-> 0.000000 [60944872.000000]
4 <-> 0.000000 [92168248.000000]
4 <-> 0.000000 [22043698.000000]
4 <-> 0.000000 [71316856.000000]
4 <-> 0.000000 [87887784.000000]
4 <-> 0.000000 [25268718.000000]
4 <-> 0.000000 [77864816.000000]
4 <-> 0.000000 [88419584.000000]
4 <-> 0.000000 [23673402.000000]
4 <-> 0.000000 [74661696.000000]
4 <-> 0.000000 [74832496.000000]
4 <-> 0.000000 [68977160.000000]
4 <-> 0.000000 [96613200.000000]
4 <-> 0.000000 [4206454.500000]
4 <-> 0.000000 [76065288.000000]
4 <-> 0.000000 [100157408.000000]
4 <-> 0.000000 [16914894.000000]
4 <-> 0.000000 [72229120.000000]
4 <-> 0.000000 [91599384.000000]
4 <-> 0.000000 [10508855.000000]
4 <-> 0.000000 [70791112.000000]
4 <-> 0.000000 [90671864.000000]
4 <-> 0.000000 [20612844.000000]
4 <-> 0.000000 [76883200.000000]
4 <-> 0.000000 [90743320.000000]
4 <-> 0.000000 [15848302.000000]
4 <-> 0.000000 [64099908.000000]
4 <-> 0.000000 [86684064.000000]
4 <-> 0.000000 [19841140.000000]
4 <-> 0.000000 [68854696.000000]
4 <-> 0.000000 [75970240.000000]
4 <-> 0.000000 [23734962.000000]
4 <-> 0.000000 [67068032.000000]
4 <-> 0.000000 [88355672.000000]
4 <-> 0.000000 [21254514.000000]
4 <-> 0.000000 [71837312.000000]
4 <-> 0.000000 [85167480.000000]
4 <-> 0.000000 [20072950.000000]
4 <-> 0.000000 [60944872.000000]
4 <-> 0.000000 [92168248.000000]
4 <-> 0.000000 [22043698.000000]
4 <-> 0.000000 [71316856.000000]
4 <-> 0.000000 [87887784.000000]
4 <-> 0.000000 [25268718.000000]
4 <-> 0.000000 [77864816.000000]
4 <-> 0.000000 [88419584.000000]
4 <-> 0.000000 [23673402.000000]
4 <-> 0.000000 [74661696.000000]
4 <-> 0.000000 [74832496.000000]
5 <-> 0.000000 [79397920.000000]
5 <-> 0.000000 [76843368.000000]
5 <-> 0.000000 [4991073.000000]
5 <-> 0.000000 [78114032.000000]
5 <-> 0.000000 [68977160.000000]
5 <-> 0.000000 [79397920.000000]
5 <-> 0.000000 [76843368.000000]
5 <-> 0.000000 [4991073.000000]
5 <-> 0.000000 [78114032.000000]
5 <-> 0.000000 [68977160.000000]
5 <-> 0.000000 [0.000000]
5 <-> 0.000000 [0.000000]
5 <-> 0.000000 [60737988.000000]
5 <-> 0.000000 [64799936.000000]
5 <-> 0.000000 [9072791.000000]
5 <-> 0.000000 [56508104.000000]
5 <-> 0.000000 [59365460.000000]
5 <-> 0.000000 [9372937.000000]
5 <-> 0.000000 [53368852.000000]
5 <-> 0.000000 [58872972.000000]
5 <-> 0.000000 [1840923.000000]
5 <-> 0.000000 [51214632.000000]
5 <-> 0.000000 [55245808.000000]
5 <-> 0.000000 [10475233.000000]
5 <-> 0.000000 [49011344.000000]
5 <-> 0.000000 [53521460.000000]
5 <-> 0.000000 [7134249.000000]
5 <-> 0.000000 [47168816.000000]
5 <-> 0.000000 [51013472.000000]
5 <-> 0.000000 [6637118.000000]
5 <-> 0.000000 [49180152.000000]
5 <-> 0.000000 [49974464.000000]
5 <-> 0.000000 [6507728.000000]
5 <-> 0.000000 [44272296.000000]
5 <-> 0.000000 [48966852.000000]
5 <-> 0.000000 [3537768.000000]
5 <-> 0.000000 [43387816.000000]
5 <-> 0.000000 [48969616.000000]
5 <-> 0.000000 [10478077.000000]
5 <-> 0.000000 [42605884.000000]
5 <-> 0.000000 [47176932.000000]
5 <-> 0.000000 [7210151.500000]
5 <-> 0.000000 [41150268.000000]
5 <-> 0.000000 [45716056.000000]
5 <-> 0.000000 [9326717.000000]
5 <-> 0.000000 [40183628.000000]
5 <-> 0.000000 [45327336.000000]
5 <-> 0.000000 [9234663.000000]
5 <-> 0.000000 [41459096.000000]
5 <-> 0.000000 [60737988.000000]
5 <-> 0.000000 [64799936.000000]
5 <-> 0.000000 [9072791.000000]
5 <-> 0.000000 [56508104.000000]
5 <-> 0.000000 [59365460.000000]
5 <-> 0.000000 [9372937.000000]
5 <-> 0.000000 [53368852.000000]
5 <-> 0.000000 [58872972.000000]
5 <-> 0.000000 [1840923.000000]
5 <-> 0.000000 [51214632.000000]
5 <-> 0.000000 [55245808.000000]
5 <-> 0.000000 [10475233.000000]
5 <-> 0.000000 [49011344.000000]
5 <-> 0.000000 [53521460.000000]
5 <-> 0.000000 [7134249.000000]
5 <-> 0.000000 [47168816.000000]
5 <-> 0.000000 [51013472.000000]
5 <-> 0.000000 [6637118.000000]
5 <-> 0.000000 [49180152.000000]
5 <-> 0.000000 [49974464.000000]
5 <-> 0.000000 [6507728.000000]
5 <-> 0.000000 [44272296.000000]
5 <-> 0.000000 [48966852.000000]
5 <-> 0.000000 [3537768.000000]
5 <-> 0.000000 [43387816.000000]
5 <-> 0.000000 [48969616.000000]
5 <-> 0.000000 [10478077.000000]
5 <-> 0.000000 [42605884.000000]
5 <-> 0.000000 [47176932.000000]
5 <-> 0.000000 [7210151.500000]
5 <-> 0.000000 [41150268.000000]
5 <-> 0.000000 [45716056.000000]
5 <-> 0.000000 [9326717.000000]
5 <-> 0.000000 [40183628.000000]
5 <-> 0.000000 [45327336.000000]
5 <-> 0.000000 [9234663.000000]
5 <-> 0.000000 [41459096.000000]
6 <-> 0.000000 [19665394.000000]
6 <-> 0.000000 [100444008.000000]
6 <-> 0.000000 [59354284.000000]
6 <-> 0.000000 [35912068.000000]
6 <-> 0.000000 [96613200.000000]
6 <-> 0.000000 [60737988.000000]
6 <-> 0.000000 [19665394.000000]
6 <-> 0.000000 [100444008.000000]
6 <-> 0.000000 [59354284.000000]
6 <-> 0.000000 [35912068.000000]
6 <-> 0.000000 [96613200.000000]
6 <-> 0.000000 [60737988.000000]
6 <-> 0.000000 [0.000000]
6 <-> 0.000000 [0.000000]
6 <-> 0.000000 [93699000.000000]
6 <-> 0.000000 [66340660.000000]
6 <-> 0.000000 [10492222.000000]
6 <-> 0.000000 [80052120.000000]
6 <-> 0.000000 [69475360.000000]
6 <-> 0.000000 [7369231.000000]
6 <-> 0.000000 [90740168.000000]
6 <-> 0.000000 [60255720.000000]
6 <-> 0.000000 [9551689.000000]
6 <-> 0.000000 [76031208.000000]
6 <-> 0.000000 [67653192.000000]
6 <-> 0.000000 [12084419.000000]
6 <-> 0.000000 [82873488.000000]
6 <-> 0.000000 [56563500.000000]
6 <-> 0.000000 [13631488.000000]
6 <-> 0.000000 [77897504.000000]
6 <-> 0.000000 [67370440.000000]
6 <-> 0.000000 [20662686.000000]
6 <-> 0.000000 [73205344.000000]
6 <-> 0.000000 [54948732.000000]
6 <-> 0.000000 [16896886.000000]
6 <-> 0.000000 [77356320.000000]
6 <-> 0.000000 [58383172.000000]
6 <-> 0.000000 [17351082.000000]
6 <-> 0.000000 [82954696.000000]
6 <-> 0.000000 [56066776.000000]
6 <-> 0.000000 [21484442.000000]
6 <-> 0.000000 [78703832.000000]
6 <-> 0.000000 [67468552.000000]
6 <-> 0.000000 [20486290.000000]
6 <-> 0.000000 [73423792.000000]
6 <-> 0.000000 [57442656.000000]
6 <-> 0.000000 [21978804.000000]
6 <-> 0.000000 [78886792.000000]
6 <-> 0.000000 [67967904.000000]
6 <-> 0.000000 [23257826.000000]
6 <-> 0.000000 [93699000.000000]
6 <-> 0.000000 [66340660.000000]
6 <-> 0.000000 [10492222.000000]
6 <-> 0.000000 [80052120.000000]
6 <-> 0.000000 [69475360.000000]
6 <-> 0.000000 [7369231.000000]
6 <-> 0.000000 [90740168.000000]
6 <-> 0.000000 [60255720.000000]
6 <-> 0.000000 [9551689.000000]
6 <-> 0.000000 [76031208.000000]
6 <-> 0.000000 [67653192.000000]
6 <-> 0.000000 [12084419.000000]
6 <-> 0.000000 [82873488.000000]
6 <-> 0.000000 [56563500.000000]
6 <-> 0.000000 [13631488.000000]
6 <-> 0.000000 [77897504.000000]
6 <-> 0.000000 [67370440.000000]
6 <-> 0.000000 [20662686.000000]
6 <-> 0.000000 [73205344.000000]
6 <-> 0.000000 [54948732.000000]
6 <-> 0.000000 [16896886.000000]
6 <-> 0.000000 [77356320.000000]
6 <-> 0.000000 [58383172.000000]
6 <-> 0.000000 [17351082.000000]
6 <-> 0.000000 [82954696.000000]
6 <-> 0.000000 [56066776.000000]
6 <-> 0.000000 [21484442.000000]
6 <-> 0.000000 [78703832.000000]
6 <-> 0.000000 [67468552.000000]
6 <-> 0.000000 [20486290.000000]
6 <-> 0.000000 [73423792.000000]
6 <-> 0.000000 [57442656.000000]
6 <-> 0.000000 [21978804.000000]
6 <-> 0.000000 [78886792.000000]
6 <-> 0.000000 [67967904.000000]
6 <-> 0.000000 [23257826.000000]
7 <-> 0.000000 [112145504.000000]
7 <-> 0.000000 [12775833.000000]
7 <-> 0.000000 [69691864.000000]
7 <-> 0.000000 [82821872.000000]
7 <-> 0.000000 [4206454.500000]
7 <-> 0.000000 [64799936.000000]
7 <-> 0.000000 [93699000.000000]
7 <-> 0.000000 [112145504.000000]
7 <-> 0.000000 [12775833.000000]
7 <-> 0.000000 [69691864.000000]
7 <-> 0.000000 [82821872.000000]
7 <-> 0.000000 [4206454.500000]
7 <-> 0.000000 [64799936.000000]
7 <-> 0.000000 [93699000.000000]
7 <-> 0.000000 [0.000000]
7 <-> 0.000000 [0.000000]
7 <-> 0.000000 [71861736.000000]
7 <-> 0.000000 [96947928.000000]
7 <-> 0.000000 [14968423.000000]
7 <-> 0.000000 [68022904.000000]
7 <-> 0.000000 [88515712.000000]
7 <-> 0.000000 [6372933.500000]
7 <-> 0.000000 [66616180.000000]
7 <-> 0.000000 [87523936.000000]
7 <-> 0.000000 [18072028.000000]
7 <-> 0.000000 [72677632.000000]
7 <-> 0.000000 [87503576.000000]
7 <-> 0.000000 [11912250.000000]
7 <-> 0.000000 [59976668.000000]
7 <-> 0.000000 [83475920.000000]
7 <-> 0.000000 [16243751.000000]
7 <-> 0.000000 [64648964.000000]
7 <-> 0.000000 [73102376.000000]
7 <-> 0.000000 [20530354.000000]
7 <-> 0.000000 [62956224.000000]
7 <-> 0.000000 [84992616.000000]
7 <-> 0.000000 [17460648.000000]
7 <-> 0.000000 [67677024.000000]
7 <-> 0.000000 [81847128.000000]
7 <-> 0.000000 [15872198.000000]
7 <-> 0.000000 [56845392.000000]
7 <-> 0.000000 [88647440.000000]
7 <-> 0.000000 [17982148.000000]
7 <-> 0.000000 [67111048.000000]
7 <-> 0.000000 [84420368.000000]
7 <-> 0.000000 [21530552.000000]
7 <-> 0.000000 [73710224.000000]
7 <-> 0.000000 [84905000.000000]
7 <-> 0.000000 [19524676.000000]
7 <-> 0.000000 [70455608.000000]
7 <-> 0.000000 [71648592.000000]
7 <-> 0.000000 [71861736.000000]
7 <-> 0.000000 [96947928.000000]
7 <-> 0.000000 [14968423.000000]
7 <-> 0.000000 [68022904.000000]
7 <-> 0.000000 [88515712.000000]
7 <-> 0.000000 [6372933.500000]
7 <-> 0.000000 [66616180.000000]
7 <-> 0.000000 [87523936.000000]
7 <-> 0.000000 [18072028.000000]
7 <-> 0.000000 [72677632.000000]
7 <-> 0.000000 [87503576.000000]
7 <-> 0.000000 [11912250.000000]
7 <-> 0.000000 [59976668.000000]
7 <-> 0.000000 [83475920.000000]
7 <-> 0.000000 [16243751.000000]
7 <-> 0.000000 [64648964.000000]
7 <-> 0.000000 [73102376.000000]
7 <-> 0.000000 [20530354.000000]
7 <-> 0.000000 [62956224.000000]
7 <-> 0.000000 [84992616.000000]
7 <-> 0.000000 [17460648.000000]
7 <-> 0.000000 [67677024.000000]
7 <-> 0.000000 [81847128.000000]
7 <-> 0.000000 [15872198.000000]
7 <-> 0.000000 [56845392.000000]
7 <-> 0.000000 [88647440.000000]
7 <-> 0.000000 [17982148.000000]
7 <-> 0.000000 [67111048.000000]
7 <-> 0.000000 [84420368.000000]
7 <-> 0.000000 [21530552.000000]
7 <-> 0.000000 [73710224.000000]
7 <-> 0.000000 [84905000.000000]
7 <-> 0.000000 [19524676.000000]
7 <-> 0.000000 [70455608.000000]
7 <-> 0.000000 [71648592.000000]
8 <-> 0.000000 [84264904.000000]
8 <-> 0.000000 [84188856.000000]
8 <-> 0.000000 [7279536.000000]
8 <-> 0.000000 [86176688.000000]
8 <-> 0.000000 [76065288.000000]
8 <-> 0.000000 [9072791.000000]
8 <-> 0.000000 [66340660.000000]
8 <-> 0.000000 [71861736.000000]
8 <-> 0.000000 [84264904.000000]
8 <-> 0.000000 [84188856.000000]
8 <-> 0.000000 [7279536.000000]
8 <-> 0.000000 [86176688.000000]
