Original Adjacency List:
0 <-> 0.000000 [52835368.000000]
0 <-> 0.000000 [122038416.000000]
0 <-> 0.000000 [112422976.000000]
0 <-> 0.000000 [53538904.000000]
0 <-> 0.000000 [126929352.000000]
0 <-> 0.000000 [117804152.000000]
0 <-> 0.000000 [53798832.000000]
0 <-> 0.000000 [126492904.000000]
0 <-> 0.000000 [117796008.000000]
0 <-> 0.000000 [53760360.000000]
0 <-> 0.000000 [131661328.000000]
0 <-> 0.000000 [113137616.000000]
0 <-> 0.000000 [53922952.000000]
0 <-> 0.000000 [129662944.000000]
0 <-> 0.000000 [115430616.000000]
0 <-> 0.000000 [54725408.000000]
0 <-> 0.000000 [128693936.000000]
0 <-> 0.000000 [105815752.000000]
0 <-> 0.000000 [54823800.000000]
0 <-> 0.000000 [127298736.000000]
0 <-> 0.000000 [116703008.000000]
0 <-> 0.000000 [55176992.000000]
0 <-> 0.000000 [124523448.000000]
0 <-> 0.000000 [80611384.000000]
0 <-> 0.000000 [55114208.000000]
0 <-> 0.000000 [131744504.000000]
0 <-> 0.000000 [112348792.000000]
0 <-> 0.000000 [55181440.000000]
0 <-> 0.000000 [111481720.000000]
0 <-> 0.000000 [112538800.000000]
0 <-> 0.000000 [55554988.000000]
0 <-> 0.000000 [128338384.000000]
0 <-> 0.000000 [117677920.000000]
0 <-> 0.000000 [55708764.000000]
0 <-> 0.000000 [127475032.000000]
0 <-> 0.000000 [111664480.000000]
0 <-> 0.000000 [61611304.000000]
0 <-> 0.000000 [130548984.000000]
0 <-> 0.000000 [111774856.000000]
0 <-> 0.000000 [56542676.000000]
0 <-> 0.000000 [124785680.000000]
0 <-> 0.000000 [116618168.000000]
0 <-> 0.000000 [56995260.000000]
0 <-> 0.000000 [130492432.000000]
0 <-> 0.000000 [105414376.000000]
0 <-> 0.000000 [56790088.000000]
0 <-> 0.000000 [129735208.000000]
0 <-> 0.000000 [111677936.000000]
0 <-> 0.000000 [57017432.000000]
0 <-> 0.000000 [127993448.000000]
0 <-> 0.000000 [113250856.000000]
0 <-> 0.000000 [57290780.000000]
0 <-> 0.000000 [123260272.000000]
0 <-> 0.000000 [108182352.000000]
0 <-> 0.000000 [57910304.000000]
0 <-> 0.000000 [121434928.000000]
0 <-> 0.000000 [111465560.000000]
0 <-> 0.000000 [57807144.000000]
0 <-> 0.000000 [127990536.000000]
0 <-> 0.000000 [108673368.000000]
0 <-> 0.000000 [58466896.000000]
0 <-> 0.000000 [124534896.000000]
0 <-> 0.000000 [110608256.000000]
0 <-> 0.000000 [58458612.000000]
0 <-> 0.000000 [129089984.000000]
0 <-> 0.000000 [112431944.000000]
0 <-> 0.000000 [60140160.000000]
0 <-> 0.000000 [154079680.000000]
0 <-> 0.000000 [110392280.000000]
0 <-> 0.000000 [12663391.000000]
0 <-> 0.000000 [149191360.000000]
0 <-> 0.000000 [112008320.000000]
0 <-> 0.000000 [18877732.000000]
0 <-> 0.000000 [147337664.000000]
0 <-> 0.000000 [111783192.000000]
0 <-> 0.000000 [23071424.000000]
0 <-> 0.000000 [143672496.000000]
0 <-> 0.000000 [112601920.000000]
0 <-> 0.000000 [26253124.000000]
0 <-> 0.000000 [142144496.000000]
0 <-> 0.000000 [111719368.000000]
0 <-> 0.000000 [28341688.000000]
0 <-> 0.000000 [141019824.000000]
0 <-> 0.000000 [110809864.000000]
0 <-> 0.000000 [30409632.000000]
0 <-> 0.000000 [140505392.000000]
0 <-> 0.000000 [110461080.000000]
0 <-> 0.000000 [32513668.000000]
0 <-> 0.000000 [138246704.000000]
0 <-> 0.000000 [110605064.000000]
0 <-> 0.000000 [34095484.000000]
0 <-> 0.000000 [137169488.000000]
0 <-> 0.000000 [112340304.000000]
0 <-> 0.000000 [35156204.000000]
0 <-> 0.000000 [136788592.000000]
0 <-> 0.000000 [111648312.000000]
0 <-> 0.000000 [36195368.000000]
0 <-> 0.000000 [136016320.000000]
0 <-> 0.000000 [112004480.000000]
0 <-> 0.000000 [37247372.000000]
0 <-> 0.000000 [135848688.000000]
0 <-> 0.000000 [112016384.000000]
0 <-> 0.000000 [38299560.000000]
0 <-> 0.000000 [133182328.000000]
0 <-> 0.000000 [109832856.000000]
0 <-> 0.000000 [39323216.000000]
0 <-> 0.000000 [133724648.000000]
0 <-> 0.000000 [108198264.000000]
0 <-> 0.000000 [40399700.000000]
0 <-> 0.000000 [131658000.000000]
0 <-> 0.000000 [110090560.000000]
0 <-> 0.000000 [41418924.000000]
0 <-> 0.000000 [132726000.000000]
0 <-> 0.000000 [109216776.000000]
0 <-> 0.000000 [42237932.000000]
0 <-> 0.000000 [131134224.000000]
0 <-> 0.000000 [109378136.000000]
0 <-> 0.000000 [42745980.000000]
0 <-> 0.000000 [133513536.000000]
0 <-> 0.000000 [109879608.000000]
0 <-> 0.000000 [43261752.000000]
0 <-> 0.000000 [133043136.000000]
0 <-> 0.000000 [109362976.000000]
0 <-> 0.000000 [43805272.000000]
0 <-> 0.000000 [131753280.000000]
0 <-> 0.000000 [109163160.000000]
0 <-> 0.000000 [44308068.000000]
0 <-> 0.000000 [132104848.000000]
0 <-> 0.000000 [108707448.000000]
0 <-> 0.000000 [44845664.000000]
0 <-> 0.000000 [131636976.000000]
0 <-> 0.000000 [108306704.000000]
0 <-> 0.000000 [45452912.000000]
0 <-> 0.000000 [133133536.000000]
0 <-> 0.000000 [107723968.000000]
0 <-> 0.000000 [45901180.000000]
0 <-> 0.000000 [134345840.000000]
0 <-> 0.000000 [107937624.000000]
0 <-> 0.000000 [46457984.000000]
0 <-> 0.000000 [134146600.000000]
0 <-> 0.000000 [110775992.000000]
0 <-> 0.000000 [46929188.000000]
0 <-> 0.000000 [132266808.000000]
0 <-> 0.000000 [110833864.000000]
0 <-> 0.000000 [47505268.000000]
0 <-> 0.000000 [133544016.000000]
0 <-> 0.000000 [109245848.000000]
0 <-> 0.000000 [47973676.000000]
0 <-> 0.000000 [133507144.000000]
0 <-> 0.000000 [110227160.000000]
0 <-> 0.000000 [48511184.000000]
0 <-> 0.000000 [131832416.000000]
0 <-> 0.000000 [112836248.000000]
0 <-> 0.000000 [49125728.000000]
0 <-> 0.000000 [131271688.000000]
0 <-> 0.000000 [113493592.000000]
0 <-> 0.000000 [49607972.000000]
0 <-> 0.000000 [131342528.000000]
0 <-> 0.000000 [113623424.000000]
0 <-> 0.000000 [50379792.000000]
0 <-> 0.000000 [121854904.000000]
0 <-> 0.000000 [112842936.000000]
0 <-> 0.000000 [50494168.000000]
0 <-> 0.000000 [133477864.000000]
0 <-> 0.000000 [111471752.000000]
0 <-> 0.000000 [50792132.000000]
0 <-> 0.000000 [129067200.000000]
0 <-> 0.000000 [113873104.000000]
0 <-> 0.000000 [51137468.000000]
0 <-> 0.000000 [126739400.000000]
0 <-> 0.000000 [114695552.000000]
0 <-> 0.000000 [51398844.000000]
0 <-> 0.000000 [128087376.000000]
0 <-> 0.000000 [112475672.000000]
0 <-> 0.000000 [51571660.000000]
0 <-> 0.000000 [128176808.000000]
0 <-> 0.000000 [113049848.000000]
0 <-> 0.000000 [51851868.000000]
0 <-> 0.000000 [126055984.000000]
0 <-> 0.000000 [112788272.000000]
0 <-> 0.000000 [52058492.000000]
0 <-> 0.000000 [127513656.000000]
0 <-> 0.000000 [112072856.000000]
0 <-> 0.000000 [52302584.000000]
0 <-> 0.000000 [127076712.000000]
0 <-> 0.000000 [111251304.000000]
0 <-> 0.000000 [52586172.000000]
0 <-> 0.000000 [124743576.000000]
0 <-> 0.000000 [112464096.000000]
0 <-> 0.000000 [52835368.000000]
0 <-> 0.000000 [122038416.000000]
0 <-> 0.000000 [112422976.000000]
0 <-> 0.000000 [53538904.000000]
0 <-> 0.000000 [126929352.000000]
0 <-> 0.000000 [117804152.000000]
0 <-> 0.000000 [53798832.000000]
0 <-> 0.000000 [126492904.000000]
0 <-> 0.000000 [117796008.000000]
0 <-> 0.000000 [53760360.000000]
0 <-> 0.000000 [131661328.000000]
0 <-> 0.000000 [113137616.000000]
0 <-> 0.000000 [53922952.000000]
0 <-> 0.000000 [129662944.000000]
0 <-> 0.000000 [115430616.000000]
0 <-> 0.000000 [54725408.000000]
0 <-> 0.000000 [128693936.000000]
0 <-> 0.000000 [105815752.000000]
0 <-> 0.000000 [54823800.000000]
0 <-> 0.000000 [127298736.000000]
0 <-> 0.000000 [116703008.000000]
0 <-> 0.000000 [55176992.000000]
0 <-> 0.000000 [124523448.000000]
0 <-> 0.000000 [80611384.000000]
0 <-> 0.000000 [55114208.000000]
0 <-> 0.000000 [131744504.000000]
0 <-> 0.000000 [112348792.000000]
0 <-> 0.000000 [55181440.000000]
0 <-> 0.000000 [111481720.000000]
0 <-> 0.000000 [112538800.000000]
0 <-> 0.000000 [55554988.000000]
0 <-> 0.000000 [128338384.000000]
0 <-> 0.000000 [117677920.000000]
0 <-> 0.000000 [55708764.000000]
0 <-> 0.000000 [127475032.000000]
0 <-> 0.000000 [111664480.000000]
0 <-> 0.000000 [61611304.000000]
0 <-> 0.000000 [130548984.000000]
0 <-> 0.000000 [111774856.000000]
0 <-> 0.000000 [56542676.000000]
0 <-> 0.000000 [124785680.000000]
0 <-> 0.000000 [116618168.000000]
0 <-> 0.000000 [56995260.000000]
0 <-> 0.000000 [130492432.000000]
0 <-> 0.000000 [105414376.000000]
0 <-> 0.000000 [56790088.000000]
0 <-> 0.000000 [129735208.000000]
0 <-> 0.000000 [111677936.000000]
0 <-> 0.000000 [57017432.000000]
0 <-> 0.000000 [127993448.000000]
0 <-> 0.000000 [113250856.000000]
0 <-> 0.000000 [57290780.000000]
0 <-> 0.000000 [123260272.000000]
0 <-> 0.000000 [108182352.000000]
0 <-> 0.000000 [57910304.000000]
0 <-> 0.000000 [121434928.000000]
0 <-> 0.000000 [111465560.000000]
0 <-> 0.000000 [57807144.000000]
0 <-> 0.000000 [127990536.000000]
0 <-> 0.000000 [108673368.000000]
0 <-> 0.000000 [58466896.000000]
0 <-> 0.000000 [124534896.000000]
0 <-> 0.000000 [110608256.000000]
0 <-> 0.000000 [58458612.000000]
0 <-> 0.000000 [129089984.000000]
0 <-> 0.000000 [112431944.000000]
0 <-> 0.000000 [60140160.000000]
1 <-> 0.000000 [154079680.000000]
1 <-> 0.000000 [154079680.000000]
1 <-> 0.000000 [0.000000]
1 <-> 0.000000 [0.000000]
1 <-> 0.000000 [107352000.000000]
1 <-> 0.000000 [145927328.000000]
1 <-> 0.000000 [8418830.000000]
1 <-> 0.000000 [106102120.000000]
1 <-> 0.000000 [140274752.000000]
1 <-> 0.000000 [12692327.000000]
1 <-> 0.000000 [106465720.000000]
1 <-> 0.000000 [137959616.000000]
1 <-> 0.000000 [16778898.000000]
1 <-> 0.000000 [106085824.000000]
1 <-> 0.000000 [136690096.000000]
1 <-> 0.000000 [18874742.000000]
1 <-> 0.000000 [107775544.000000]
1 <-> 0.000000 [135243824.000000]
1 <-> 0.000000 [20971520.000000]
1 <-> 0.000000 [105788616.000000]
1 <-> 0.000000 [133080840.000000]
1 <-> 0.000000 [23083652.000000]
1 <-> 0.000000 [106041352.000000]
1 <-> 0.000000 [132125656.000000]
1 <-> 0.000000 [25170308.000000]
1 <-> 0.000000 [106748120.000000]
1 <-> 0.000000 [131427800.000000]
1 <-> 0.000000 [26236190.000000]
1 <-> 0.000000 [105260760.000000]
1 <-> 0.000000 [131065584.000000]
1 <-> 0.000000 [27275652.000000]
1 <-> 0.000000 [105994768.000000]
1 <-> 0.000000 [130238992.000000]
1 <-> 0.000000 [28331728.000000]
1 <-> 0.000000 [105983392.000000]
1 <-> 0.000000 [129700728.000000]
1 <-> 0.000000 [29366134.000000]
1 <-> 0.000000 [106339576.000000]
1 <-> 0.000000 [126889352.000000]
1 <-> 0.000000 [30565134.000000]
1 <-> 0.000000 [104764680.000000]
1 <-> 0.000000 [127113144.000000]
1 <-> 0.000000 [31507700.000000]
1 <-> 0.000000 [103793000.000000]
1 <-> 0.000000 [125534352.000000]
1 <-> 0.000000 [32700602.000000]
1 <-> 0.000000 [105583328.000000]
1 <-> 0.000000 [126065888.000000]
1 <-> 0.000000 [33595616.000000]
1 <-> 0.000000 [103017816.000000]
1 <-> 0.000000 [124353688.000000]
1 <-> 0.000000 [34229300.000000]
1 <-> 0.000000 [105620208.000000]
1 <-> 0.000000 [124432904.000000]
1 <-> 0.000000 [34603212.000000]
1 <-> 0.000000 [106425520.000000]
1 <-> 0.000000 [124419128.000000]
1 <-> 0.000000 [35129104.000000]
1 <-> 0.000000 [105027192.000000]
1 <-> 0.000000 [123534496.000000]
1 <-> 0.000000 [35685012.000000]
1 <-> 0.000000 [106345104.000000]
1 <-> 0.000000 [123913552.000000]
1 <-> 0.000000 [36185428.000000]
1 <-> 0.000000 [105540544.000000]
1 <-> 0.000000 [123126552.000000]
1 <-> 0.000000 [36715728.000000]
1 <-> 0.000000 [107585824.000000]
1 <-> 0.000000 [121402864.000000]
1 <-> 0.000000 [37236576.000000]
1 <-> 0.000000 [109899880.000000]
1 <-> 0.000000 [122334760.000000]
1 <-> 0.000000 [37840076.000000]
1 <-> 0.000000 [109528008.000000]
1 <-> 0.000000 [121389680.000000]
1 <-> 0.000000 [38367228.000000]
1 <-> 0.000000 [107929816.000000]
1 <-> 0.000000 [122433528.000000]
1 <-> 0.000000 [38806220.000000]
1 <-> 0.000000 [108997952.000000]
1 <-> 0.000000 [120798856.000000]
1 <-> 0.000000 [39405380.000000]
1 <-> 0.000000 [108242616.000000]
1 <-> 0.000000 [122149728.000000]
1 <-> 0.000000 [39944548.000000]
1 <-> 0.000000 [108786856.000000]
1 <-> 0.000000 [121166944.000000]
1 <-> 0.000000 [40387648.000000]
1 <-> 0.000000 [108695504.000000]
1 <-> 0.000000 [124581408.000000]
1 <-> 0.000000 [40902916.000000]
1 <-> 0.000000 [107612576.000000]
1 <-> 0.000000 [123699112.000000]
1 <-> 0.000000 [41435780.000000]
1 <-> 0.000000 [107848216.000000]
1 <-> 0.000000 [126056408.000000]
1 <-> 0.000000 [42970144.000000]
1 <-> 0.000000 [108814256.000000]
1 <-> 0.000000 [122608928.000000]
1 <-> 0.000000 [42393708.000000]
1 <-> 0.000000 [109701544.000000]
1 <-> 0.000000 [123178720.000000]
1 <-> 0.000000 [42475468.000000]
1 <-> 0.000000 [104755152.000000]
1 <-> 0.000000 [124158544.000000]
1 <-> 0.000000 [42858720.000000]
1 <-> 0.000000 [104272952.000000]
1 <-> 0.000000 [124023264.000000]
1 <-> 0.000000 [43023768.000000]
1 <-> 0.000000 [105851328.000000]
1 <-> 0.000000 [122667632.000000]
1 <-> 0.000000 [43277240.000000]
1 <-> 0.000000 [105125104.000000]
1 <-> 0.000000 [122836944.000000]
1 <-> 0.000000 [43671424.000000]
1 <-> 0.000000 [103823920.000000]
1 <-> 0.000000 [121583264.000000]
1 <-> 0.000000 [43819284.000000]
1 <-> 0.000000 [103605208.000000]
1 <-> 0.000000 [120736688.000000]
1 <-> 0.000000 [44097984.000000]
1 <-> 0.000000 [104345528.000000]
1 <-> 0.000000 [121413672.000000]
1 <-> 0.000000 [44556396.000000]
1 <-> 0.000000 [99365568.000000]
1 <-> 0.000000 [120871400.000000]
1 <-> 0.000000 [45220708.000000]
1 <-> 0.000000 [102289032.000000]
1 <-> 0.000000 [125725176.000000]
1 <-> 0.000000 [44872084.000000]
1 <-> 0.000000 [104661216.000000]
1 <-> 0.000000 [125595968.000000]
1 <-> 0.000000 [45151312.000000]
1 <-> 0.000000 [104186224.000000]
1 <-> 0.000000 [122927032.000000]
1 <-> 0.000000 [45487192.000000]
1 <-> 0.000000 [107619064.000000]
1 <-> 0.000000 [121357768.000000]
1 <-> 0.000000 [45635324.000000]
1 <-> 0.000000 [110344192.000000]
1 <-> 0.000000 [112354664.000000]
1 <-> 0.000000 [45877660.000000]
1 <-> 0.000000 [109871448.000000]
1 <-> 0.000000 [113212968.000000]
1 <-> 0.000000 [46147128.000000]
1 <-> 0.000000 [103333136.000000]
1 <-> 0.000000 [112471024.000000]
1 <-> 0.000000 [46564772.000000]
1 <-> 0.000000 [102765600.000000]
1 <-> 0.000000 [122793256.000000]
1 <-> 0.000000 [46853076.000000]
1 <-> 0.000000 [108469968.000000]
1 <-> 0.000000 [118542896.000000]
1 <-> 0.000000 [50417076.000000]
1 <-> 0.000000 [89813152.000000]
1 <-> 0.000000 [115487448.000000]
1 <-> 0.000000 [47191300.000000]
1 <-> 0.000000 [109121856.000000]
1 <-> 0.000000 [118895192.000000]
1 <-> 0.000000 [47448212.000000]
1 <-> 0.000000 [106469640.000000]
1 <-> 0.000000 [96811464.000000]
1 <-> 0.000000 [47831180.000000]
1 <-> 0.000000 [106228280.000000]
1 <-> 0.000000 [123301792.000000]
1 <-> 0.000000 [48056984.000000]
1 <-> 0.000000 [105350576.000000]
1 <-> 0.000000 [111494712.000000]
1 <-> 0.000000 [48367012.000000]
1 <-> 0.000000 [110919352.000000]
1 <-> 0.000000 [119616296.000000]
1 <-> 0.000000 [48581200.000000]
1 <-> 0.000000 [106825792.000000]
1 <-> 0.000000 [118038448.000000]
1 <-> 0.000000 [48770504.000000]
1 <-> 0.000000 [107498008.000000]
1 <-> 0.000000 [118634680.000000]
1 <-> 0.000000 [49187012.000000]
1 <-> 0.000000 [109630656.000000]
1 <-> 0.000000 [123205480.000000]
1 <-> 0.000000 [49639652.000000]
1 <-> 0.000000 [107427520.000000]
1 <-> 0.000000 [116720824.000000]
1 <-> 0.000000 [49565716.000000]
1 <-> 0.000000 [103762208.000000]
1 <-> 0.000000 [111286408.000000]
1 <-> 0.000000 [49858468.000000]
1 <-> 0.000000 [109200376.000000]
1 <-> 0.000000 [120528960.000000]
1 <-> 0.000000 [50151412.000000]
1 <-> 0.000000 [100982880.000000]
1 <-> 0.000000 [105287000.000000]
1 <-> 0.000000 [107352000.000000]
1 <-> 0.000000 [145927328.000000]
1 <-> 0.000000 [8418830.000000]
1 <-> 0.000000 [106102120.000000]
1 <-> 0.000000 [140274752.000000]
1 <-> 0.000000 [12692327.000000]
1 <-> 0.000000 [106465720.000000]
1 <-> 0.000000 [137959616.000000]
1 <-> 0.000000 [16778898.000000]
1 <-> 0.000000 [106085824.000000]
1 <-> 0.000000 [136690096.000000]
1 <-> 0.000000 [18874742.000000]
1 <-> 0.000000 [107775544.000000]
1 <-> 0.000000 [135243824.000000]
1 <-> 0.000000 [20971520.000000]
1 <-> 0.000000 [105788616.000000]
1 <-> 0.000000 [133080840.000000]
1 <-> 0.000000 [23083652.000000]
1 <-> 0.000000 [106041352.000000]
1 <-> 0.000000 [132125656.000000]
1 <-> 0.000000 [25170308.000000]
1 <-> 0.000000 [106748120.000000]
1 <-> 0.000000 [131427800.000000]
1 <-> 0.000000 [26236190.000000]
1 <-> 0.000000 [105260760.000000]
1 <-> 0.000000 [131065584.000000]
1 <-> 0.000000 [27275652.000000]
1 <-> 0.000000 [105994768.000000]
1 <-> 0.000000 [130238992.000000]
1 <-> 0.000000 [28331728.000000]
1 <-> 0.000000 [105983392.000000]
1 <-> 0.000000 [129700728.000000]
1 <-> 0.000000 [29366134.000000]
1 <-> 0.000000 [106339576.000000]
1 <-> 0.000000 [126889352.000000]
1 <-> 0.000000 [30565134.000000]
1 <-> 0.000000 [104764680.000000]
1 <-> 0.000000 [127113144.000000]
1 <-> 0.000000 [31507700.000000]
1 <-> 0.000000 [103793000.000000]
1 <-> 0.000000 [125534352.000000]
1 <-> 0.000000 [32700602.000000]
1 <-> 0.000000 [105583328.000000]
1 <-> 0.000000 [126065888.000000]
1 <-> 0.000000 [33595616.000000]
1 <-> 0.000000 [103017816.000000]
1 <-> 0.000000 [124353688.000000]
1 <-> 0.000000 [34229300.000000]
1 <-> 0.000000 [105620208.000000]
1 <-> 0.000000 [124432904.000000]
1 <-> 0.000000 [34603212.000000]
1 <-> 0.000000 [106425520.000000]
1 <-> 0.000000 [124419128.000000]
1 <-> 0.000000 [35129104.000000]
1 <-> 0.000000 [105027192.000000]
1 <-> 0.000000 [123534496.000000]
1 <-> 0.000000 [35685012.000000]
1 <-> 0.000000 [106345104.000000]
1 <-> 0.000000 [123913552.000000]
1 <-> 0.000000 [36185428.000000]
1 <-> 0.000000 [105540544.000000]
1 <-> 0.000000 [123126552.000000]
1 <-> 0.000000 [36715728.000000]
1 <-> 0.000000 [107585824.000000]
1 <-> 0.000000 [121402864.000000]
1 <-> 0.000000 [37236576.000000]
1 <-> 0.000000 [109899880.000000]
1 <-> 0.000000 [122334760.000000]
1 <-> 0.000000 [37840076.000000]
1 <-> 0.000000 [109528008.000000]
1 <-> 0.000000 [121389680.000000]
1 <-> 0.000000 [38367228.000000]
1 <-> 0.000000 [107929816.000000]
1 <-> 0.000000 [122433528.000000]
1 <-> 0.000000 [38806220.000000]
1 <-> 0.000000 [108997952.000000]
1 <-> 0.000000 [120798856.000000]
1 <-> 0.000000 [39405380.000000]
1 <-> 0.000000 [108242616.000000]
1 <-> 0.000000 [122149728.000000]
1 <-> 0.000000 [39944548.000000]
1 <-> 0.000000 [108786856.000000]
1 <-> 0.000000 [121166944.000000]
1 <-> 0.000000 [40387648.000000]
1 <-> 0.000000 [108695504.000000]
1 <-> 0.000000 [124581408.000000]
1 <-> 0.000000 [40902916.000000]
1 <-> 0.000000 [107612576.000000]
1 <-> 0.000000 [123699112.000000]
1 <-> 0.000000 [41435780.000000]
1 <-> 0.000000 [107848216.000000]
1 <-> 0.000000 [126056408.000000]
1 <-> 0.000000 [42970144.000000]
1 <-> 0.000000 [108814256.000000]
1 <-> 0.000000 [122608928.000000]
1 <-> 0.000000 [42393708.000000]
1 <-> 0.000000 [109701544.000000]
1 <-> 0.000000 [123178720.000000]
1 <-> 0.000000 [42475468.000000]
1 <-> 0.000000 [104755152.000000]
1 <-> 0.000000 [124158544.000000]
1 <-> 0.000000 [42858720.000000]
1 <-> 0.000000 [104272952.000000]
1 <-> 0.000000 [124023264.000000]
1 <-> 0.000000 [43023768.000000]
1 <-> 0.000000 [105851328.000000]
1 <-> 0.000000 [122667632.000000]
1 <-> 0.000000 [43277240.000000]
1 <-> 0.000000 [105125104.000000]
1 <-> 0.000000 [122836944.000000]
1 <-> 0.000000 [43671424.000000]
1 <-> 0.000000 [103823920.000000]
1 <-> 0.000000 [121583264.000000]
1 <-> 0.000000 [43819284.000000]
1 <-> 0.000000 [103605208.000000]
1 <-> 0.000000 [120736688.000000]
1 <-> 0.000000 [44097984.000000]
1 <-> 0.000000 [104345528.000000]
1 <-> 0.000000 [121413672.000000]
1 <-> 0.000000 [44556396.000000]
1 <-> 0.000000 [99365568.000000]
1 <-> 0.000000 [120871400.000000]
1 <-> 0.000000 [45220708.000000]
1 <-> 0.000000 [102289032.000000]
1 <-> 0.000000 [125725176.000000]
1 <-> 0.000000 [44872084.000000]
1 <-> 0.000000 [104661216.000000]
